"dept_name","gender","emp_no","from_date","to_date","calendar_year","salary","active"
"Quality Management","F",110765,"1992-01-07","1998-01-05","1998",50072,1
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",65921,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",55726,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",63715,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",42398,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",44539,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",50072,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",64237,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",43017,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",48835,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",54169,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",69671,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",72432,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","1999",59701,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",64237,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",54169,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",59701,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",63715,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",48835,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",50072,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",72432,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",43017,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",55726,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",44539,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",42398,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",69671,0
"Quality Management","F",110765,"1992-01-07","1998-01-05","2000",65921,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",66053,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",74254,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",76583,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",66942,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",77626,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",72277,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",76174,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",69751,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",77088,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",70257,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",62279,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1990",77384,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",74254,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",70257,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",69751,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",72277,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",66942,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",66053,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",77626,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",76174,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",62279,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",76583,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",77088,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1991",77384,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",77626,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",76583,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",70257,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",69751,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",66053,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",62279,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",66942,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",72277,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",74254,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",77384,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",77088,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1992",76174,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",62279,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",69751,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",76174,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",77626,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",66942,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",77384,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",74254,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",72277,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",66053,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",70257,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",77088,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1993",76583,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",77088,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",70257,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",77384,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",76174,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",74254,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",72277,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",76583,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",66942,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",77626,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",62279,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",66053,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1994",69751,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",69751,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",77626,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",74254,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",77384,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",77088,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",76174,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",72277,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",76583,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",66942,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",62279,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",66053,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1995",70257,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",77384,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",66053,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",62279,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",66942,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",69751,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",70257,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",72277,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",74254,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",76583,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",76174,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",77088,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1996",77626,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",62279,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",69751,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",66053,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",74254,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",77088,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",77384,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",77626,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",66942,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",72277,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",76583,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",76174,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1997",70257,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",76174,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",77384,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",76583,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",70257,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",72277,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",66053,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",62279,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",66942,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",77626,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",77088,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",69751,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1998",74254,1
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",76583,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",76174,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",74254,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",77088,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",62279,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",66942,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",70257,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",66053,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",69751,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",77384,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",72277,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","1999",77626,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",77088,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",74254,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",72277,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",69751,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",70257,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",77626,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",66053,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",66942,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",62279,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",76583,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",76174,0
"Quality Management","F",110800,"1993-08-10","1998-08-09","2000",77384,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1990",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1991",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1992",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1993",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1994",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1995",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1996",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1997",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",52367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",54681,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",68172,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",75518,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",67061,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",77876,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",64647,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",67367,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",61984,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",49045,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",74035,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",49012,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1998",58346,1
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",74035,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",64647,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",67061,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",49012,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",52367,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",58346,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",67367,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",49045,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",54681,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",61984,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",75518,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",77876,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","1999",68172,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",67367,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",61984,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",68172,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",67061,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",54681,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",58346,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",77876,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",49045,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",64647,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",52367,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",49012,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",75518,0
"Quality Management","M",110854,"1990-06-09","1998-06-07","2000",74035,0
"Quality Management","M",110855,"1994-05-14","2000-05-12","1990",78376,0
"Quality Management","M",110855,"1994-05-14","2000-05-12","1991",78376,0
"Quality Management","M",110855,"1994-05-14","2000-05-12","1992",78376,0
"Quality Management","M",110855,"1994-05-14","2000-05-12","1993",78376,0
"Quality Management","M",110855,"1994-05-14","2000-05-12","1994",78376,1
"Quality Management","M",110855,"1994-05-14","2000-05-12","1995",78376,1
"Quality Management","M",110855,"1994-05-14","2000-05-12","1996",78376,1
"Quality Management","M",110855,"1994-05-14","2000-05-12","1997",78376,1
"Quality Management","M",110855,"1994-05-14","2000-05-12","1998",78376,1
"Quality Management","M",110855,"1994-05-14","2000-05-12","1999",78376,1
"Quality Management","M",110855,"1994-05-14","2000-05-12","2000",78376,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1990",81606,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1990",82106,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1990",81051,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1990",79900,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1991",79900,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1991",81606,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1991",82106,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1991",81051,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1992",81606,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1992",82106,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1992",79900,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1992",81051,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1993",81051,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1993",82106,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1993",79900,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1993",81606,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1994",81606,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1994",79900,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1994",81051,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1994",82106,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1995",82106,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1995",79900,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1995",81051,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1995",81606,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1996",81051,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1996",79900,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1996",82106,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1996",81606,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1997",81606,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1997",81051,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1997",82106,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1997",79900,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1998",81606,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1998",79900,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1998",81051,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1998",82106,1
"Quality Management","F",110856,"1993-05-12","1998-05-11","1999",79900,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1999",82106,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1999",81051,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","1999",81606,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","2000",79900,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","2000",81051,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","2000",81606,0
"Quality Management","F",110856,"1993-05-12","1998-05-11","2000",82106,0
"Quality Management","M",110857,"1991-03-04","1996-03-02","1990",82606,0
"Quality Management","M",110857,"1991-03-04","1996-03-02","1991",82606,1
"Quality Management","M",110857,"1991-03-04","1996-03-02","1992",82606,1
"Quality Management","M",110857,"1991-03-04","1996-03-02","1993",82606,1
"Quality Management","M",110857,"1991-03-04","1996-03-02","1994",82606,1
"Quality Management","M",110857,"1991-03-04","1996-03-02","1995",82606,1
"Quality Management","M",110857,"1991-03-04","1996-03-02","1996",82606,1
"Quality Management","M",110857,"1991-03-04","1996-03-02","1997",82606,0
"Quality Management","M",110857,"1991-03-04","1996-03-02","1998",82606,0
"Quality Management","M",110857,"1991-03-04","1996-03-02","1999",82606,0
"Quality Management","M",110857,"1991-03-04","1996-03-02","2000",82606,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1990",81606,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1990",82106,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1990",81051,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1990",79900,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1991",79900,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1991",81606,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1991",82106,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1991",81051,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1992",81606,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1992",82106,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1992",79900,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1992",81051,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1993",81051,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1993",82106,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1993",79900,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1993",81606,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1994",81606,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1994",79900,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1994",81051,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1994",82106,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1995",82106,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1995",79900,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1995",81051,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1995",81606,1
"Quality Management","M",110858,"1990-06-27","1995-06-26","1996",81051,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1996",79900,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1996",82106,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1996",81606,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1997",81606,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1997",81051,0
"Quality Management","M",110858,"1990-06-27","1995-06-26","1997",82106,0
